Program:    MAESPA                                                                          
 Fluxes for each layer on an hourly basis
 Rows: absorbed PAR (umol m-2 leaf s-1) 
       photosynthesis net of Rleaf (umol m-2 leaf s-1) 
       transpiration (umol m-2 leaf s-1) 

 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   27
    835.46     633.57     485.50     375.27     305.11     220.65
     12.20      11.20       9.74       8.18       6.98       5.37
   2319.55    2087.16    1823.23    1567.71    1376.27    1125.51
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   28
    830.63     627.25     481.24     372.91     307.72     207.84
     12.14      11.06       9.59       8.04       6.90       5.04
   2406.23    2156.33    1884.55    1621.66    1434.59    1131.69
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   29
    830.58     623.49     481.00     377.10     314.59     217.13
     12.02      10.79       9.34       7.86       6.77       4.98
   2434.77    2161.04    1888.90    1633.46    1450.32    1152.14
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   30
    809.66     601.12     464.31     368.71     288.38     203.20
     11.87      10.50       9.00       7.58       6.23       4.57
   2497.37    2192.98    1908.87    1656.55    1418.31    1134.66
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   31
    786.09     579.05     448.15     334.44     258.33     179.14
     11.69      10.16       8.64       6.93       5.57       3.96
   2585.23    2246.15    1949.07    1630.62    1382.71    1093.89
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   32
    752.17     551.27     427.04     295.59     232.76     150.13
     11.46       9.77       8.21       6.17       4.96       3.27
   2579.91    2215.48    1911.83    1525.63    1303.17     993.70
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   33
    715.50     524.52     407.92     257.02     172.25     121.24
     11.14       9.32       7.76       5.33       3.72       2.53
   2565.80    2179.67    1873.60    1407.74    1103.90     885.31
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   34
    675.78     497.82     361.87     216.22     108.13      95.10
     10.79       8.90       6.94       4.49       2.49       1.88
   2436.19    2054.44    1683.85    1223.53     851.48     749.70
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   35
    612.69     414.10     220.46     163.82      75.53      79.72
     10.60       8.18       5.06       3.76       1.95       1.62
   2245.65    1793.99    1236.11    1019.45     705.89     660.78
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   36
    463.19     269.76     136.63     104.45      57.77      36.77
      9.54       6.31       3.62       2.65       1.42       0.65
   1714.54    1223.86     827.28     693.44     518.51     412.95
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   37
     89.20      63.60      45.61      32.52      24.07      16.13
      3.00       2.05       1.30       0.72       0.31      -0.11
    572.75     470.38     391.10     328.53     284.94     240.79
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   38
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   39
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   40
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   41
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   42
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   43
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   44
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   45
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
      0.00       0.00       0.00       0.00       0.00       0.00
